"","ORIGIN_CITY","DEST_CITY","Carrier","Average_Delay_Time","Average_Price","Food_Drink","Entertainment","Seat_comfort","Stuff_Service","Value_for_Money","OrLon","OrLat","DeLon","DeLat","Dist"
"2785","Kansas City","Fort Lauderdale","Southwest Airlines",9.147765127,205.6155462,3,3,3,4,3,-94.5785667,39.0997266,-80.1433786,26.1223084,1971.45691378339
"2786","Kansas City","Fort Myers","Southwest Airlines",9.03928061066667,201.419708833333,3,3,3,4,3,-94.5785667,39.0997266,-81.8723084,26.640628,1819.0932024743
"2787","Kansas City","Houston","Southwest Airlines",8.89658544375,200.12399905,3,3,3,4,3,-94.5785667,39.0997266,-95.3632715,29.7632836,1038.19698713093
"2788","Kansas City","Houston","Spirit Air Lines",15.7104043075,57.7370455675,2,1,2,2,2,-94.5785667,39.0997266,-95.3632715,29.7632836,1038.19698713093
"2789","Kansas City","Houston","United Air Lines",7.02654406525,225.5416778,2,2,2,3,2,-94.5785667,39.0997266,-95.3632715,29.7632836,1038.19698713093
"2790","Kansas City","Indianapolis","Southwest Airlines",11.55758030425,183.99459145,3,3,3,4,3,-94.5785667,39.0997266,-86.1580423,39.7683765,728.478454045787
"2791","Kansas City","Las Vegas","Delta Airlines",7.2,209.6032622,3,3,3,3,3,-94.5785667,39.0997266,-115.137223,36.1749705,1839.23851516759
"2792","Kansas City","Las Vegas","Southwest Airlines",8.63304443025,228.0148931,3,3,3,4,3,-94.5785667,39.0997266,-115.137223,36.1749705,1839.23851516759
"2793","Kansas City","Las Vegas","Spirit Air Lines",15.432463155,72.2256203575,2,1,2,2,2,-94.5785667,39.0997266,-115.137223,36.1749705,1839.23851516759
"2794","Kansas City","Los Angeles","American Airlines",9.1893530985,233.98799775,2,2,2,2,2,-94.5785667,39.0997266,-118.2436849,34.0522342,2183.93182216958
"2795","Kansas City","Los Angeles","Delta Airlines",13.208694995,232.01342615,3,3,3,3,3,-94.5785667,39.0997266,-118.2436849,34.0522342,2183.93182216958
"2796","Kansas City","Los Angeles","Southwest Airlines",10.36130706525,210.5278243,3,3,3,4,3,-94.5785667,39.0997266,-118.2436849,34.0522342,2183.93182216958
"2797","Kansas City","Los Angeles","Spirit Air Lines",22.42249343,89.992945405,2,1,2,2,2,-94.5785667,39.0997266,-118.2436849,34.0522342,2183.93182216958
"2798","Kansas City","Miami","American Airlines",7.700808811,232.145203725,2,2,2,2,2,-94.5785667,39.0997266,-80.1936589,25.7742658,1998.16971375245
"2799","Kansas City","Milwaukee","Southwest Airlines",8.81821623925,178.15216885,3,3,3,4,3,-94.5785667,39.0997266,-87.9064736,43.0389025,710.829677032608
"2800","Kansas City","Minneapolis","Delta Airlines",9.2173236955,249.7525387,3,3,3,3,3,-94.5785667,39.0997266,-93.2638361,44.9799654,662.124889208326
"2801","Kansas City","Minneapolis","Southwest Airlines",8.625258481,206.494631925,3,3,3,4,3,-94.5785667,39.0997266,-93.2638361,44.9799654,662.124889208326
"2802","Kansas City","Nashville","Southwest Airlines",6.82937949575,194.3450428,3,3,3,4,3,-94.5785667,39.0997266,-86.7844432,36.1658899,760.777677244736
"2803","Kansas City","New Orleans","Southwest Airlines",6.4504989515,195.78234665,3,3,3,4,3,-94.5785667,39.0997266,-90.075072,29.9546482,1095.0956169211
"2804","Kansas City","New York","Delta Airlines",13.666666665,284.72791435,3,3,3,3,3,-94.5785667,39.0997266,-73.9814311179,40.7614927583,1766.18690245006
"2805","Kansas City","New York","Southwest Airlines",17.7557822075,192.302654775,3,3,3,4,3,-94.5785667,39.0997266,-73.9814311179,40.7614927583,1766.18690245006
"2806","Kansas City","Newark","United Air Lines",47.23529412,265.0442379,2,2,2,3,2,-94.5785667,39.0997266,-74.1723667,40.735657,1750.09901351379
"2807","Kansas City","Oakland","Southwest Airlines",9.2677062545,245.333695475,3,3,3,4,3,-94.5785667,39.0997266,-122.2708026,37.8043722,2412.19047155601
"2808","Kansas City","Orlando","Delta Airlines",64,211.1666866,3,3,3,3,3,-94.5785667,39.0997266,-81.3792365,28.5383355,1689.266570605
"2809","Kansas City","Orlando","Frontier Airlines ",8.54136440566667,78.54737227,2,1,2,2,2,-94.5785667,39.0997266,-81.3792365,28.5383355,1689.266570605
"2810","Kansas City","Orlando","Southwest Airlines",10.915270481,208.860731025,3,3,3,4,3,-94.5785667,39.0997266,-81.3792365,28.5383355,1689.266570605
"2811","Kansas City","Orlando","Spirit Air Lines",12.0385095945,86.5536697075,2,1,2,2,2,-94.5785667,39.0997266,-81.3792365,28.5383355,1689.266570605
"2812","Kansas City","Pensacola","Southwest Airlines",6.375490196,201.3593993,3,3,3,4,3,-94.5785667,39.0997266,-87.2169149,30.421309,1174.23346499547
"2813","Kansas City","Philadelphia","American Airlines",8.84773743666667,276.600741866667,2,2,2,2,2,-94.5785667,39.0997266,-75.163789,39.952335,1668.69325065021
"2814","Kansas City","Philadelphia","Frontier Airlines ",10.353658535,73.77357881,2,1,2,2,2,-94.5785667,39.0997266,-75.163789,39.952335,1668.69325065021
"2815","Kansas City","Phoenix","American Airlines",6.35656079825,233.4350981,2,2,2,2,2,-94.5785667,39.0997266,-112.0740373,33.4483771,1688.89516145018
"2816","Kansas City","Phoenix","Southwest Airlines",9.39168665425,238.28874675,3,3,3,4,3,-94.5785667,39.0997266,-112.0740373,33.4483771,1688.89516145018
"2817","Kansas City","Phoenix","US Airways ",6.22787824,237.657796,2,2,3,3,3,-94.5785667,39.0997266,-112.0740373,33.4483771,1688.89516145018
"2818","Kansas City","Portland","Southwest Airlines",12.0585063595,230.757766325,3,3,3,4,3,-94.5785667,39.0997266,-70.2553259,43.661471,2088.46929304095
"2819","Kansas City","Salt Lake City","Delta Airlines",9.39063648175,274.6314846,3,3,3,3,3,-94.5785667,39.0997266,-111.8910474,40.7607794,1488.85791178498
"2820","Kansas City","San Antonio","Southwest Airlines",9.112666894,204.742136925,3,3,3,4,3,-94.5785667,39.0997266,-98.4936282,29.4241219,1131.91225006663
"2821","Kansas City","San Diego","Southwest Airlines",8.9753487815,264.462741675,3,3,3,4,3,-94.5785667,39.0997266,-117.1572551,32.7153292,2150.84870202153
"2822","Kansas City","San Francisco","United Air Lines",7.76356187275,330.14917505,2,2,2,3,2,-94.5785667,39.0997266,-122.4194155,37.7749295,2425.67492276374
"2823","Kansas City","Santa Ana","Southwest Airlines",6.477743271,238.4911216,3,3,3,4,3,-94.5785667,39.0997266,-117.8678338,33.7455731,2164.58723471599
"2824","Kansas City","Seattle","Alaska Airlines",8.14459295425,238.38870905,3,2,3,4,3,-94.5785667,39.0997266,-122.3320708,47.6062095,2423.75644236338
"2825","Kansas City","Seattle","Southwest Airlines",8.62061511725,213.1548355,3,3,3,4,3,-94.5785667,39.0997266,-122.3320708,47.6062095,2423.75644236338
"2826","Kansas City","St. Louis","Southwest Airlines",7.79074867425,150.82979795,3,3,3,4,3,-94.5785667,39.0997266,-90.1994042,38.6270025,383.646180860432
"2827","Kansas City","Tampa","Southwest Airlines",12.14430697825,233.714221725,3,3,3,4,3,-94.5785667,39.0997266,-82.4584279,27.9475216,1669.43385539091
"2828","Kansas City","Washington","American Airlines",8.1375803825,229.5677805,2,2,2,2,2,-94.5785667,39.0997266,-77.0363658,38.8951118,1517.47780575749
"2829","Kansas City","Washington","Southwest Airlines",10.320923036,193.03119975,3,3,3,4,3,-94.5785667,39.0997266,-77.0363658,38.8951118,1517.47780575749
"2830","Kansas City","Washington","United Air Lines",7,222.1994015,2,2,2,3,2,-94.5785667,39.0997266,-77.0363658,38.8951118,1517.47780575749
"2831","Kansas City","Washington","US Airways ",5.756756757,239.5706339,2,2,3,3,3,-94.5785667,39.0997266,-77.0363658,38.8951118,1517.47780575749
"2832","Key West","Atlanta","Delta Airlines",10.125012295,281.7944887,3,3,3,3,3,-81.7825914,24.5557025,-84.3879824,33.7489954,1049.90979512861
"2833","Key West","New York","Delta Airlines",15,299.8659023,3,3,3,3,3,-81.7825914,24.5557025,-73.9814311179,40.7614927583,1938.40959656189
"2834","Knoxville","Atlanta","Delta Airlines",8.435469757,238.111903225,3,3,3,3,3,-83.9207392,35.9606384,-84.3879824,33.7489954,249.046921980308
"2835","Knoxville","Denver","Frontier Airlines ",22.4377838825,145.198603125,2,1,2,2,2,-83.9207392,35.9606384,-104.9847034,39.7391536,1895.92199386164
"2836","Knoxville","Detroit","Delta Airlines",17.5,326.0584128,3,3,3,3,3,-83.9207392,35.9606384,-83.0457538,42.331427,711.296299951399
"2837","Knoxville","New York","Delta Airlines",0,291.3245698,3,3,3,3,3,-83.9207392,35.9606384,-73.9814311179,40.7614927583,1018.14749833682
"2838","Knoxville","Newark","United Air Lines",36.899202115,229.227218325,2,2,2,3,2,-83.9207392,35.9606384,-74.1723667,40.735657,1002.61384604107
"2839","Kona","Anchorage","Alaska Airlines",10.6746320346667,378.173348266667,3,2,3,4,3,-155.9969261,19.639994,-149.9002778,61.2180556,4641.99813471222
"2840","Kona","Bellingham","Alaska Airlines",8.46527777766667,304.4602253,3,2,3,4,3,-155.9969261,19.639994,-122.4882249,48.7595529,4403.07424653367
"2841","Kona","Dallas/Fort Worth","American Airlines",32.6026462055,565.1980707,2,2,2,2,2,-155.9969261,19.639994,-97.0403352,32.8998091,5992.92256149396
"2842","Kona","Denver","United Air Lines",13.203550198,561.278957025,2,2,2,3,2,-155.9969261,19.639994,-104.9847034,39.7391536,5331.04527703584
"2843","Kona","Honolulu","Hawaiian Airlines",3.31218531425,140.7714852,3,3,3,4,3,-155.9969261,19.639994,-157.8583333,21.3069444,267.896176810933
"2844","Kona","Kahului","Hawaiian Airlines",3.08595799525,116.22848865,3,3,3,4,3,-155.9969261,19.639994,-156.4735937,20.8820295,146.242356343802
"2845","Kona","Lihue","Hawaiian Airlines",0.944451744,145.6036394,3,3,3,4,3,-155.9969261,19.639994,-159.3711111,21.9811111,436.502471064371
"2846","Kona","Los Angeles","American Airlines",20.7429825425,465.985585325,2,2,2,2,2,-155.9969261,19.639994,-118.2436849,34.0522342,4048.43935974503
"2847","Kona","Los Angeles","Delta Airlines",16.900505325,389.1446977,3,3,3,3,3,-155.9969261,19.639994,-118.2436849,34.0522342,4048.43935974503
"2848","Kona","Los Angeles","Hawaiian Airlines",25.9686689726667,396.5100861,3,3,3,4,3,-155.9969261,19.639994,-118.2436849,34.0522342,4048.43935974503
"2849","Kona","Los Angeles","United Air Lines",12.3239158625,489.620614575,2,2,2,3,2,-155.9969261,19.639994,-118.2436849,34.0522342,4048.43935974503
"2850","Kona","Oakland","Alaska Airlines",9.95133684125,334.451042125,3,2,3,4,3,-155.9969261,19.639994,-122.2708026,37.8043722,3829.00744638005
"2851","Kona","Oakland","Hawaiian Airlines",9.44364407,339.8903574,3,3,3,4,3,-155.9969261,19.639994,-122.2708026,37.8043722,3829.00744638005
"2852","Kona","Phoenix","American Airlines",3.4365775155,425.339651175,2,2,2,2,2,-155.9969261,19.639994,-112.0740373,33.4483771,4597.69359910783
"2853","Kona","Phoenix","US Airways ",3.4644554455,432.7032826,2,2,3,3,3,-155.9969261,19.639994,-112.0740373,33.4483771,4597.69359910783
"2854","Kona","Portland","Alaska Airlines",8.34475182233333,355.644519033333,3,2,3,4,3,-155.9969261,19.639994,-70.2553259,43.661471,8194.22934512202
"2855","Kona","San Diego","Alaska Airlines",7.954399905,323.271205775,3,2,3,4,3,-155.9969261,19.639994,-117.1572551,32.7153292,4116.23614111645
"2856","Kona","San Francisco","United Air Lines",12.97445391725,606.38720555,2,2,2,3,2,-155.9969261,19.639994,-122.4194155,37.7749295,3815.65412203794
"2857","Kona","San Jose","Alaska Airlines",9.63133546225,322.871637025,3,2,3,4,3,-155.9969261,19.639994,-121.8949555,37.3393857,3840.80568535235
"2858","Kona","Seattle","Alaska Airlines",6.586339498,388.9521947,3,2,3,4,3,-155.9969261,19.639994,-122.3320708,47.6062095,4339.88851513405
"2859","Kona","Seattle","Delta Airlines",23.28056613,323.4120903,3,3,3,3,3,-155.9969261,19.639994,-122.3320708,47.6062095,4339.88851513405
"2860","Lansing","Detroit","Delta Airlines",1.5,203.1525926,3,3,3,3,3,-84.5555347,42.732535,-83.0457538,42.331427,131.796766405434
"2861","Las Vegas","Akron","Southwest Airlines",12.2601117553333,195.626433733333,3,3,3,4,3,-115.137223,36.1749705,-81.5190053,41.0814447,2958.65100501867
"2862","Las Vegas","Akron","Spirit Air Lines",10.542534722,106.924349595,2,1,2,2,2,-115.137223,36.1749705,-81.5190053,41.0814447,2958.65100501867
"2863","Las Vegas","Albany","Southwest Airlines",23.1026595875,265.981105225,3,3,3,4,3,-115.137223,36.1749705,-73.7562317,42.6525793,3598.35974059031
"2864","Las Vegas","Albuquerque","Southwest Airlines",11.42638274025,182.227432475,3,3,3,4,3,-115.137223,36.1749705,-106.6511367,35.0844909,777.89607403678
"2865","Las Vegas","Amarillo","Southwest Airlines",8.21135031475,197.429254725,3,3,3,4,3,-115.137223,36.1749705,-101.8312969,35.2219971,1207.93816378442
"2866","Las Vegas","Anchorage","Alaska Airlines",7.68469877,258.628798066667,3,2,3,4,3,-115.137223,36.1749705,-149.9002778,61.2180556,3698.16808395524
"2867","Las Vegas","Atlanta","Delta Airlines",7.98916837425,348.91512465,3,3,3,3,3,-115.137223,36.1749705,-84.3879824,33.7489954,2809.4672469346
"2868","Las Vegas","Atlanta","Frontier Airlines ",15.4038049975,121.45406883,2,1,2,2,2,-115.137223,36.1749705,-84.3879824,33.7489954,2809.4672469346
"2869","Las Vegas","Atlanta","Southwest Airlines",11.16791448125,212.98070455,3,3,3,4,3,-115.137223,36.1749705,-84.3879824,33.7489954,2809.4672469346
"2870","Las Vegas","Atlanta","Spirit Air Lines",11.17268801725,114.36796495,2,1,2,2,2,-115.137223,36.1749705,-84.3879824,33.7489954,2809.4672469346
"2871","Las Vegas","Austin","Delta Airlines",37.66666667,214.8864721,3,3,3,3,3,-115.137223,36.1749705,-97.7430608,30.267153,1745.58602832874
"2872","Las Vegas","Austin","Frontier Airlines ",13.7752088225,102.17661017,2,1,2,2,2,-115.137223,36.1749705,-97.7430608,30.267153,1745.58602832874
"2873","Las Vegas","Austin","Southwest Airlines",12.2407838575,225.066332375,3,3,3,4,3,-115.137223,36.1749705,-97.7430608,30.267153,1745.58602832874
"2874","Las Vegas","Baltimore","Southwest Airlines",13.472164765,222.4045909,3,3,3,4,3,-115.137223,36.1749705,-76.6121893,39.2903848,3387.90324376333
"2875","Las Vegas","Baltimore","Spirit Air Lines",12.0126679835,129.3486419,2,1,2,2,2,-115.137223,36.1749705,-76.6121893,39.2903848,3387.90324376333
"2876","Las Vegas","Bellingham","Alaska Airlines",6.81228501766667,143.1332017,3,2,3,4,3,-115.137223,36.1749705,-122.4882249,48.7595529,1521.27855017594
"2877","Las Vegas","Birmingham","Southwest Airlines",15.9455925825,266.399302025,3,3,3,4,3,-115.137223,36.1749705,-86.80249,33.5206608,2598.8118913567
"2878","Las Vegas","Bismarck/Mandan","Frontier Airlines ",10.213293651,157.486232633333,2,1,2,2,2,-115.137223,36.1749705,-100.8307923,46.8101146,1674.93070104148
"2879","Las Vegas","Boise","Southwest Airlines",11.64328619975,171.941998425,3,3,3,4,3,-115.137223,36.1749705,-116.2034505,43.6135002,830.918438497735
"2880","Las Vegas","Boston","Delta Airlines",28.16666667,287.6848824,3,3,3,3,3,-115.137223,36.1749705,-71.0597732,42.3584308,3821.60181969264
"2881","Las Vegas","Boston","JetBlue Airways",22.373637415,335.03892875,3,3,4,3,3,-115.137223,36.1749705,-71.0597732,42.3584308,3821.60181969264
"2882","Las Vegas","Boston","Spirit Air Lines",16.8009958825,145.5352973,2,1,2,2,2,-115.137223,36.1749705,-71.0597732,42.3584308,3821.60181969264
"2883","Las Vegas","Boston","Virgin America",12.424418605,339.70273985,3,4,4,3,4,-115.137223,36.1749705,-71.0597732,42.3584308,3821.60181969264
"2884","Las Vegas","Buffalo","Southwest Airlines",11.8178897075,261.958627325,3,3,3,4,3,-115.137223,36.1749705,-78.8783689,42.8864468,3178.91684340331
"2885","Las Vegas","Burbank","Southwest Airlines",10.413419987,143.9901721,3,3,3,4,3,-115.137223,36.1749705,-118.3089661,34.1808392,363.853254488138
"2886","Las Vegas","Cedar Rapids/Iowa City","Frontier Airlines ",2.85,202.375,2,1,2,2,2,-115.137223,36.1749705,-91.6656232,41.9778795,2122.88458766052
"2887","Las Vegas","Charlotte","American Airlines",7.83176371575,363.915027775,2,2,2,2,2,-115.137223,36.1749705,-80.8431268,35.2270869,3089.2770534267
"2888","Las Vegas","Charlotte","US Airways ",4.6997740965,430.0136697,2,2,3,3,3,-115.137223,36.1749705,-80.8431268,35.2270869,3089.2770534267
"2889","Las Vegas","Chicago","American Airlines",12.1007373025,254.8847552,2,2,2,2,2,-115.137223,36.1749705,-87.6500523,41.850033,2450.97915599383
"2890","Las Vegas","Chicago","Frontier Airlines ",12.9979891425,117.08621383,2,1,2,2,2,-115.137223,36.1749705,-87.6500523,41.850033,2450.97915599383
"2891","Las Vegas","Chicago","Southwest Airlines",11.8267155465,204.02400465,3,3,3,4,3,-115.137223,36.1749705,-87.6500523,41.850033,2450.97915599383
"2892","Las Vegas","Chicago","Spirit Air Lines",15.202915261,114.90556325,2,1,2,2,2,-115.137223,36.1749705,-87.6500523,41.850033,2450.97915599383
"2893","Las Vegas","Chicago","United Air Lines",10.7829005215,295.3872167,2,2,2,3,2,-115.137223,36.1749705,-87.6500523,41.850033,2450.97915599383
"2894","Las Vegas","Cincinnati","Delta Airlines",4.0507393815,267.7736088,3,3,3,3,3,-115.137223,36.1749705,-84.5296864149,39.1146630957,2707.9626579526
"2895","Las Vegas","Cincinnati","Frontier Airlines ",20.884124035,134.425939375,2,1,2,2,2,-115.137223,36.1749705,-84.5296864149,39.1146630957,2707.9626579526
"2896","Las Vegas","Cleveland","Frontier Airlines ",14.338875235,124.315661925,2,1,2,2,2,-115.137223,36.1749705,-81.6954088,41.4994954,2943.89408278259
"2897","Las Vegas","Cleveland","Southwest Airlines",16.0571288,209.11875325,3,3,3,4,3,-115.137223,36.1749705,-81.6954088,41.4994954,2943.89408278259
"2898","Las Vegas","Cleveland","Spirit Air Lines",7.58638223975,103.334068695,2,1,2,2,2,-115.137223,36.1749705,-81.6954088,41.4994954,2943.89408278259
"2899","Las Vegas","Cleveland","United Air Lines",9.1011278355,274.8856314,2,2,2,3,2,-115.137223,36.1749705,-81.6954088,41.4994954,2943.89408278259
"2900","Las Vegas","Colorado Springs","Frontier Airlines ",11.5122016726667,70.63715662,2,1,2,2,2,-115.137223,36.1749705,-104.8213634,38.8338816,958.029778884729
"2901","Las Vegas","Columbus","Frontier Airlines ",19.52272727,109.286541133333,2,1,2,2,2,-115.137223,36.1749705,-82.9987942,39.9611755,2835.71715401682
"2902","Las Vegas","Columbus","Southwest Airlines",13.68514413,259.1298105,3,3,3,4,3,-115.137223,36.1749705,-82.9987942,39.9611755,2835.71715401682
"2903","Las Vegas","Dallas","Southwest Airlines",14.1679858225,184.466666425,3,3,3,4,3,-115.137223,36.1749705,-96.8066667,32.7830556,1722.58409997376
"2904","Las Vegas","Dallas","Virgin America",6.93569649575,196.7939164,3,4,4,3,4,-115.137223,36.1749705,-96.8066667,32.7830556,1722.58409997376
"2905","Las Vegas","Dallas/Fort Worth","American Airlines",11.520154451,248.21118235,2,2,2,2,2,-115.137223,36.1749705,-97.0403352,32.8998091,1697.82155431744
"2906","Las Vegas","Dallas/Fort Worth","Spirit Air Lines",17.8812689075,95.84201073,2,1,2,2,2,-115.137223,36.1749705,-97.0403352,32.8998091,1697.82155431744
"2907","Las Vegas","Denver","Frontier Airlines ",15.033491855,99.18288057,2,1,2,2,2,-115.137223,36.1749705,-104.9847034,39.7391536,975.235294704018
"2908","Las Vegas","Denver","Southwest Airlines",12.1726345645,161.51210855,3,3,3,4,3,-115.137223,36.1749705,-104.9847034,39.7391536,975.235294704018
"2909","Las Vegas","Denver","Spirit Air Lines",10.532390003,70.1022679725,2,1,2,2,2,-115.137223,36.1749705,-104.9847034,39.7391536,975.235294704018
"2910","Las Vegas","Denver","United Air Lines",7.85778739,216.39701125,2,2,2,3,2,-115.137223,36.1749705,-104.9847034,39.7391536,975.235294704018
"2911","Las Vegas","Des Moines","Frontier Airlines ",0,155.8548387,2,1,2,2,2,-115.137223,36.1749705,-93.6091064,41.6005448,1956.43286376883
"2912","Las Vegas","Des Moines","Southwest Airlines",13.15441127475,204.583334225,3,3,3,4,3,-115.137223,36.1749705,-93.6091064,41.6005448,1956.43286376883
"2913","Las Vegas","Detroit","Delta Airlines",8.17743845825,340.409120325,3,3,3,3,3,-115.137223,36.1749705,-83.0457538,42.331427,2834.87410774589
"2914","Las Vegas","Detroit","Southwest Airlines",11.31815492,208.674490725,3,3,3,4,3,-115.137223,36.1749705,-83.0457538,42.331427,2834.87410774589
"2915","Las Vegas","Detroit","Spirit Air Lines",12.1115886745,143.29362805,2,1,2,2,2,-115.137223,36.1749705,-83.0457538,42.331427,2834.87410774589
"2916","Las Vegas","El Paso","Southwest Airlines",14.659645235,192.98509745,3,3,3,4,3,-115.137223,36.1749705,-106.4869314,31.7587198,937.005805914672
"2917","Las Vegas","Flint","Southwest Airlines",17.1160665715,207.169552475,3,3,3,4,3,-115.137223,36.1749705,-83.6874562,43.0125274,2787.87419169184
"2918","Las Vegas","Fort Lauderdale","Delta Airlines",0,311.8778016,3,3,3,3,3,-115.137223,36.1749705,-80.1433786,26.1223084,3495.96133028763
"2919","Las Vegas","Fort Lauderdale","JetBlue Airways",25.07556268,211.198276025,3,3,4,3,3,-115.137223,36.1749705,-80.1433786,26.1223084,3495.96133028763
"2920","Las Vegas","Fort Lauderdale","Southwest Airlines",14.768688269,204.32174185,3,3,3,4,3,-115.137223,36.1749705,-80.1433786,26.1223084,3495.96133028763
"2921","Las Vegas","Fort Lauderdale","Spirit Air Lines",19.1147427325,130.40191345,2,1,2,2,2,-115.137223,36.1749705,-80.1433786,26.1223084,3495.96133028763
"2922","Las Vegas","Hartford","Southwest Airlines",21.6846105525,255.41501705,3,3,3,4,3,-115.137223,36.1749705,-72.6850932,41.7637111,3692.84951088818
"2923","Las Vegas","Honolulu","Delta Airlines",2.727272727,350.2344284,3,3,3,3,3,-115.137223,36.1749705,-157.8583333,21.3069444,4443.81567885167
"2924","Las Vegas","Honolulu","Hawaiian Airlines",10.1691197125,420.78869945,3,3,3,4,3,-115.137223,36.1749705,-157.8583333,21.3069444,4443.81567885167
"2925","Las Vegas","Houston","Frontier Airlines ",16.23389598875,119.4178575525,2,1,2,2,2,-115.137223,36.1749705,-95.3632715,29.7632836,1976.02911158982
"2926","Las Vegas","Houston","Southwest Airlines",12.45001055875,224.81797015,3,3,3,4,3,-115.137223,36.1749705,-95.3632715,29.7632836,1976.02911158982
"2927","Las Vegas","Houston","Spirit Air Lines",16.023628395,106.9080385125,2,1,2,2,2,-115.137223,36.1749705,-95.3632715,29.7632836,1976.02911158982
"2928","Las Vegas","Houston","United Air Lines",10.03092969025,331.9390675,2,2,2,3,2,-115.137223,36.1749705,-95.3632715,29.7632836,1976.02911158982
"2929","Las Vegas","Indianapolis","Frontier Airlines ",3.953787879,178.50321045,2,1,2,2,2,-115.137223,36.1749705,-86.1580423,39.7683765,2565.8652129803
"2930","Las Vegas","Indianapolis","Southwest Airlines",14.9269491425,248.650408325,3,3,3,4,3,-115.137223,36.1749705,-86.1580423,39.7683765,2565.8652129803
"2931","Las Vegas","Jacksonville","Southwest Airlines",21.270478085,226.8583603,3,3,3,4,3,-115.137223,36.1749705,-81.655651,30.3321838,3170.13366352904
"2932","Las Vegas","Kansas City","Delta Airlines",1.666666667,219.0576966,3,3,3,3,3,-115.137223,36.1749705,-94.5785667,39.0997266,1839.23851516759
"2933","Las Vegas","Kansas City","Southwest Airlines",13.05374035,231.355244425,3,3,3,4,3,-115.137223,36.1749705,-94.5785667,39.0997266,1839.23851516759
"2934","Las Vegas","Kansas City","Spirit Air Lines",11.20336730525,76.8399008875,2,1,2,2,2,-115.137223,36.1749705,-94.5785667,39.0997266,1839.23851516759
"2935","Las Vegas","Latrobe","Spirit Air Lines",15.6615999543333,82.2738642633333,2,1,2,2,2,-115.137223,36.1749705,-79.3794811,40.3211808,3142.08642450293
"2936","Las Vegas","Little Rock","Southwest Airlines",12.2579085245,221.45533595,3,3,3,4,3,-115.137223,36.1749705,-92.2895948,34.7464809,2075.21369333176
"2937","Las Vegas","Long Beach","JetBlue Airways",16.8276336225,118.91731215,3,3,4,3,3,-115.137223,36.1749705,-118.1892348,33.7669623,386.020452514833
"2938","Las Vegas","Long Beach","Southwest Airlines",7.431816841,82.85551348,3,3,3,4,3,-115.137223,36.1749705,-118.1892348,33.7669623,386.020452514833
"2939","Las Vegas","Los Angeles","American Airlines",15.7246561225,147.0275335,2,2,2,2,2,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2940","Las Vegas","Los Angeles","Delta Airlines",10.8499346295,160.804511225,3,3,3,3,3,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2941","Las Vegas","Los Angeles","Southwest Airlines",14.263361025,124.9042021,3,3,3,4,3,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2942","Las Vegas","Los Angeles","Spirit Air Lines",15.289121462,58.2607283075,2,1,2,2,2,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2943","Las Vegas","Los Angeles","United Air Lines",10.642875613,141.0735891,2,2,2,3,2,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2944","Las Vegas","Los Angeles","Virgin America",13.03121180675,140.492134425,3,4,4,3,4,-115.137223,36.1749705,-118.2436849,34.0522342,368.278323987258
"2945","Las Vegas","Louisville","Southwest Airlines",17.232700415,250.77062315,3,3,3,4,3,-115.137223,36.1749705,-85.759407,38.2542376,2606.82866533617
"2946","Las Vegas","Lubbock","Southwest Airlines",13.313029312,212.464714525,3,3,3,4,3,-115.137223,36.1749705,-101.8551665,33.5778631,1246.91052720388
"2947","Las Vegas","Madison","Frontier Airlines ",9.0625,181.45588235,2,1,2,2,2,-115.137223,36.1749705,-89.4012302,43.0730517,2327.56802801007
"2948","Las Vegas","Manchester","Southwest Airlines",0.2083333335,245.3529727,3,3,3,4,3,-115.137223,36.1749705,-71.4547891,42.9956397,3784.26523439125
"2949","Las Vegas","Memphis","Delta Airlines",9.704775587,266.863311033333,3,3,3,3,3,-115.137223,36.1749705,-90.0489801,35.1495343,2268.18976136706
"2950","Las Vegas","Memphis","Frontier Airlines ",7.9862637385,187.3999771,2,1,2,2,2,-115.137223,36.1749705,-90.0489801,35.1495343,2268.18976136706
"2951","Las Vegas","Miami","American Airlines",11.10628086825,307.4507407,2,2,2,2,2,-115.137223,36.1749705,-80.1936589,25.7742658,3509.27428498899
"2952","Las Vegas","Miami","Frontier Airlines ",16.2998716325,138.66075535,2,1,2,2,2,-115.137223,36.1749705,-80.1936589,25.7742658,3509.27428498899
"2953","Las Vegas","Midland/Odessa","Southwest Airlines",14.8400562325,235.20937925,3,3,3,4,3,-115.137223,36.1749705,-102.3676431,31.8456816,1272.25101536005
"2954","Las Vegas","Milwaukee","Frontier Airlines ",12.5462899633333,116.678751066667,2,1,2,2,2,-115.137223,36.1749705,-87.9064736,43.0389025,2446.95539088384
"2955","Las Vegas","Milwaukee","Southwest Airlines",13.5229127325,228.894600325,3,3,3,4,3,-115.137223,36.1749705,-87.9064736,43.0389025,2446.95539088384
"2956","Las Vegas","Minneapolis","Delta Airlines",9.0378913775,283.91016945,3,3,3,3,3,-115.137223,36.1749705,-93.2638361,44.9799654,2084.85007829948
"2957","Las Vegas","Minneapolis","Southwest Airlines",15.195652174,179.3585531,3,3,3,4,3,-115.137223,36.1749705,-93.2638361,44.9799654,2084.85007829948
